House ID,Golden Grains
6e33f9b1,1327747.7657147166
6e33f9b6,1480133.93797226
6e33f9bc,1528796.6699836957
6e33f9bf,1401662.9672646164
6e33f9c1,1333617.6911858162
6e33f9c5,1152929.193356558
6e33f9c9,1307891.917964022
6e33f9ce,1309412.8486317354
6e33f9d0,1501739.8770043235
6e33f9d5,1122851.6270139138
6e33f9d9,1269835.7986726952
6e33f9de,1373636.6184744565
6e33f9e1,1195279.9820050409
6e33f9e6,1520876.570309185
6e33f9ea,1446549.6493578134
6e33f9ee,1323374.4472979927
6e33f9f0,1254585.5002798347
6e33f9f2,1264415.26889827
6e33f9f4,1444637.9199407222
6e33f9f6,1298286.9930974436
6e33f9fb,1298648.9686189608
6e33f9fe,1291250.395883585
6e33fa01,1394163.9611941045
6e33fa06,1456637.7170832134
6e33fa0c,1153522.2639355094
6e33fa11,1398201.874089607
6e33fa16,1154210.7732143889
6e33fa18,1476204.2198234983
6e33fa1d,1401063.4670060528
6e33fa21,1262728.8733231912
6e33fa27,1376247.871393077
6e33fa2a,1409302.5133876067
6e33fa2c,1085828.5281523224
6e33fa31,1216778.3147174031
6e33fa33,1457098.1085092155
6e33fa37,1521501.228642018
6e33fa39,1528593.0333462583
6e33fa3b,1125827.1942144707
6e33fa41,1326671.687048317
6e33fa44,1413366.1064283361
6e33fa47,1118486.4572129578
6e33fa4a,1287710.7745194752
6e33fa4c,1346576.558410402
6e33fa4f,1213788.3699917432
6e33fa53,1039900.3572505867
6e33fa58,1016378.914374256
6e33fa5b,1058114.440181581
6e33fa5f,1160348.4076067058
6e33fa62,1304453.7950434543
6e33fa67,1314694.225565978
6e33fa6b,1168859.268856747
6e33fa6f,1013494.2356817572
6e33fa72,1212261.756859179
6e33fa75,1391645.0983400862
6e33fa78,1429120.1651193216
6e33fa7a,1346874.7842124589
6e33fa7f,1360020.20753959
6e33fa82,1392681.7399259794
6e33fa87,1468260.6982489834
6e33fa8a,1473394.6064841913
6e33fa8d,1298027.9440315
6e33fa93,1313539.126560868
6e33fa97,1498239.0508605363
6e33fa9d,1456216.4386512625
6e33fa9f,1449948.1907259696
6e33faa2,1406927.278473483
6e33faa6,1523289.4312448313
6e33faaa,1057198.1799039356
6e33fab0,1423509.0328417341
6e33fab4,1372650.647530116
6e33fab9,1425316.649660491
6e33fabb,1578379.3995403124
6e33fac0,1319375.28140561
6e33fac3,1021280.8995798458
6e33fac9,1328425.222283643
6e33facb,1058914.5626179227
6e33face,1445468.8224438734
6e33fad2,1439137.017493077
6e33fad6,1343251.4264208174
6e33fad8,1434499.1333707243
6e33fadc,1314511.6189443658
6e33fae0,1326097.0672597224
6e33fae5,1203398.272538461
6e33fae8,1558739.5841765876
6e33faeb,1198182.8895554224
6e33faf1,1348330.682995873
6e33faf6,912575.3352567581
6e33faf8,1310216.4208485587
6e33fafe,1091076.0007066997
6e33fb02,1325094.4413631232
6e33fb06,1317070.8291892023
6e33fb0c,694345.3482703762
6e33fb0e,1403567.5559658771
6e33fb14,1268053.270638912
6e33fb19,1453545.2405769746
6e33fb1c,1363257.035656505
6e33fb20,1489798.6643472032
6e33fb24,1290499.8865478751
6e33fb28,1473548.6472576305
6e33fb2e,1249618.9096642402
6e33fb34,1216101.7971039831
6e33fb39,1163256.3245908988
6e33fb3c,1178321.2073653783
6e33fb40,1217250.5780040347
6e33fb46,1127811.4104361625
6e33fb4a,1422919.348976651
6e33fb4c,1631228.4482095083
6e33fb4e,1171280.9742155436
6e33fb50,1427166.5715094677
6e33fb54,1319769.3152174244
6e33fb5a,1428646.883011765
6e33fb5d,999938.0869184637
6e33fb5f,901295.1908304755
6e33fb62,1425594.082621189
6e33fb67,1404671.5515418837
6e33fb6c,1480194.1473441974
6e33fb70,1473233.7028926515
6e33fb73,1434872.0175460845
6e33fb77,1326568.2698469441
6e33fb7d,1266749.385599308
6e33fb83,1108017.2752116849
6e33fb89,1168321.3155310624
6e33fb8d,1393768.9650441008
6e33fb93,1662976.5999978671
6e33fb95,1344738.9534754124
6e33fb97,1248674.404008802
6e33fb9c,1438972.0122977681
6e33fba1,1532256.5667963475
6e33fba3,950174.0593176002
6e33fba6,1475168.399970916
6e33fba8,1410061.2480720186
6e33fbae,1229206.2213798459
6e33fbb3,1456866.508312456
6e33fbb7,1426186.3478840883
6e33fbba,1257337.8764782862
6e33fbbf,1399128.7387663124
6e33fbc3,1314582.837512989
6e33fbc6,1415364.1784566808
6e33fbcb,1197051.489898391
6e33fbcd,1404367.2671908643
6e33fbd0,1281787.8980732323
6e33fbd4,1436694.5081970922
6e33fbd7,1359886.9109275537
6e33fbdb,1190579.2126552595
6e33fbdd,1054341.0329564472
6e33fbe3,957988.5254922376
6e33fbe8,931548.7611951843
6e33fbea,802088.5421067079
6e33fbee,1420005.8993756804
6e33fbf0,1237723.2630921544
6e33fbf3,1297409.8804080624
6e33fbf7,844243.8713290282
6e33fbf9,1505309.40272317
6e33fbfe,1229619.1689562646
6e33fc04,1458865.2363150427
6e33fc08,1441646.1620585173
6e33fc0d,1281280.1394287855
6e33fc10,1343035.289353374
6e33fc14,963874.0763859483
6e33fc18,1468368.3860837538
6e33fc1d,1298897.217056024
6e33fc22,1061997.9053832798
6e33fc27,1516063.0546406275
6e33fc2d,1174433.8077351116
6e33fc33,1481638.3829271807
6e33fc36,1353882.5869518155
6e33fc3b,1566441.9835521097
6e33fc3f,1324165.0426149736
6e33fc41,1437796.1471006307
6e33fc46,1262513.5576705614
6e33fc4b,1283935.7982897717
6e33fc50,981886.9617120225
6e33fc52,1467972.1328088269
6e33fc57,1391845.5803048697
6e33fc5d,911312.7576216566
6e33fc63,1515465.000560579
6e33fc65,1579966.1535687589
6e33fc6b,1431187.346384629
6e33fc71,1315085.1301004463
6e33fc74,885912.9921547475
6e33fc76,1429866.393825707
6e33fc7b,1086771.288709219
6e33fc81,1038217.1840963261
6e33fc86,1219879.9638657907
6e33fc88,1462614.2583792065
6e33fc8c,1361071.0065650283
6e33fc8e,1073563.1513265562
6e33fc92,1362313.3426152498
6e33fc96,1090647.3659880825
6e33fc9c,1395859.1169512747
6e33fc9f,1486349.9708327441
6e33fca5,1445227.11360181
6e33fcab,1197414.5421296945
6e33fcb0,1368272.662732754
6e33fcb6,1155010.0157240145
6e33fcb8,1577405.2816607016
6e33fcbc,1267592.678387423
6e33fcc1,1341750.0794406347
6e33fcc5,1357094.2949228738
6e33fcc8,1528915.9907299848
6e33fccb,1444741.01958102
6e33fccf,1439071.8404298273
6e33fcd3,1437092.8528620037
6e33fcd9,1383379.3261156485
6e33fcdc,1237377.6565709142
6e33fce0,1236244.5580898419
6e33fce3,1401893.0458720282
6e33fce9,1352630.7052090017
6e33fcef,1475696.6404410836
6e33fcf2,1086863.5674014452
6e33fcf5,1321447.954514674
6e33fcf7,1143791.1520476732
6e33fcfd,1347823.8615648341
6e33fd03,1461789.525405468
6e33fd09,1326311.5091780187
6e33fd0d,1254302.442684894
6e33fd0f,1125937.8435901352
6e33fd13,1157830.0785203977
6e33fd17,1289950.88982301
6e33fd1b,905434.8063272862
6e33fd1e,1265353.241009368
6e33fd20,1298675.3884712541
6e33fd23,1458951.5787650428
6e33fd27,1376860.2650888083
6e33fd2c,1252716.4088530145
6e33fd30,1166024.908296079
6e33fd34,1562549.551935322
6e33fd39,1267470.3867095336
6e33fd3b,1180428.043711487
6e33fd3d,1096877.1096203264
6e33fd41,1310845.793674225
6e33fd43,1253162.8315080777
6e33fd49,1136515.1672366536
6e33fd4c,1301468.9477299573
6e33fd51,1447016.553362128
6e33fd57,974132.8267472832
6e33fd59,1085339.4805129047
6e33fd5c,1273273.8485604208
6e33fd62,1455255.7375751957
6e33fd67,1434142.0797066486
6e33fd69,1463504.3492410742
6e33fd6c,1316623.5668670363
6e33fd70,1275915.5095740655
6e33fd74,1066441.4466977972
6e33fd79,1450704.8394524236
6e33fd7b,1127778.4098510668
6e33fd7d,1291266.8979178919
6e33fd81,1208662.18914569
6e33fd85,1217808.1493082852
6e33fd87,1430384.57535483
6e33fd89,984434.5794434276
6e33fd8e,1423790.948853516
6e33fd90,1067712.638201294
6e33fd94,1284342.502865914
6e33fd99,1183187.6077387193
6e33fd9c,1093615.3310457594
6e33fd9f,1427238.8965039481
6e33fda2,1326349.6391867164
6e33fda8,1259465.3056772973
6e33fdac,1459839.5022934536
6e33fdb1,1203004.147938925
6e33fdb7,1544294.7444752732
6e33fdba,1378212.8249455788
6e33fdc0,1475370.409739413
6e33fdc2,1377163.8554144897
6e33fdc6,1287026.8432404983
6e33fdcc,1319153.233137727
6e33fdd2,1573544.585291726
6e33fdd4,1406302.1405722178
6e33fdda,1405220.9022313252
6e33fddc,1578063.0703928254
6e33fddf,1331238.879327045
6e33fde1,1340834.7288625645
6e33fde7,1405082.8229782316
6e33fdeb,1437281.9516650569
6e33fdf1,1145144.5272673415
6e33fdf3,1452398.1333421452
6e33fdf5,1108134.7639388253
6e33fdf7,1427166.2401910492
6e33fdfa,1247012.8667467723
6e33fdfc,1294496.8964497624
6e33fdff,1283898.9738372809
6e33fe04,1298054.1281578152
6e33fe07,1192080.652572038
6e33fe0a,1325696.3913997049
6e33fe10,1143865.854647548
6e33fe14,1461282.7409293859
6e33fe1a,1396733.9030786282
6e33fe1d,1191380.6586935811
6e33fe1f,1072449.6935281584
6e33fe21,1442915.0681326939
6e33fe27,1420351.163821637
6e33fe2d,1304063.6770823353
6e33fe2f,1406988.6021447822
6e33fe32,1175865.5046127657
6e33fe36,1357682.2091375678
6e33fe38,1440704.3751797008
6e33fe3c,1466263.3464425197
6e33fe42,1358363.4117077491
6e33fe46,1542729.1387900456
6e33fe49,1434892.7512783883
6e33fe4f,1262249.6979964587
6e33fe51,1350076.0711527457
6e33fe53,1441644.365130015
6e33fe55,1313342.986400593
6e33fe59,1219142.1706917558
6e33fe5f,1308586.9923580056
6e33fe65,1341921.0782045648
6e33fe6a,916868.0163857993
6e33fe6e,1434431.1191551653
6e33fe70,1487595.2036381662
6e33fe76,1372939.2552205834
6e33fe78,1171894.936990966
6e33fe7e,999738.6846604559
6e33fe80,1289343.7289647462
6e33fe84,1263536.0137814991
6e33fe86,1234296.77746383
6e33fe88,1031944.0208117121
6e33fe8c,1097348.4948040242
6e33fe8f,1290118.5299647294
6e33fe91,1363696.5340093637
6e33fe97,1379989.0672479104
6e33fe9a,1442910.077225493
6e33fe9d,1443770.6051242433
6e33fea2,1326682.5524643853
6e33fea6,1289544.7914277993
6e33feab,1422374.1268957152
6e33feae,1330293.7546795427
6e33feb0,1484259.7739627683
6e33feb3,1298559.5660272338
6e33feb7,1188049.5414023302
6e33feb9,1335865.3039108105
6e33febd,1387443.4886084255
6e33fec3,1470841.4442954606
6e33fec8,1268528.2510730017
6e33fece,1369403.5805342726
6e33fed3,1397541.064540868
6e33fed9,1164709.3347483792
6e33fede,1258007.0989748307
6e33fee2,1462465.3835569425
6e33fee6,1331386.6562428514
6e33feec,1459280.1303661687
6e33feee,1067593.3902175867
6e33fef1,1262062.8225469775
6e33fef3,1314685.975857632
6e33fef7,1601077.3507179099
6e33fefa,1027591.0382889283
6e33feff,1251009.3928011241
6e33ff04,1289244.0320694945
6e33ff08,1371165.5397008085
6e33ff0b,1312801.7042754912
6e33ff0d,1182205.7702177374
6e33ff10,1453049.222503998
6e33ff14,1563639.2493289202
6e33ff18,1342096.294995963
6e33ff1d,1438422.3871580993
6e33ff1f,1039985.1431272
6e33ff23,1297958.4168023332
6e33ff26,1255986.5845854604
6e33ff28,1400766.9710274178
6e33ff2d,1393788.1461506365
6e33ff32,1521489.4619133868
6e33ff36,1401965.4899570807
6e33ff39,1163810.618901437
6e33ff3f,1399118.4897693752
6e33ff45,1425690.4111805847
6e33ff47,1284232.2043360383
6e33ff49,990602.3523065273
6e33ff4e,1268927.594149734
6e33ff53,966258.7778426916
6e33ff55,1388161.1566975012
6e33ff5a,1122156.4737848812
6e33ff5c,1423616.0777623893
6e33ff5f,1351043.1006399107
6e33ff63,1307401.7865967317
6e33ff67,1168448.0614259222
6e33ff6c,1468157.6775166437
6e33ff6e,1401741.3002195442
6e33ff70,1239817.6524662604
6e33ff76,948717.813826548
6e33ff7c,1403907.7606615096
6e33ff7f,1346713.492044937
6e33ff84,1114295.494996797
6e33ff88,1244261.2011620216
6e33ff8a,1298355.7888997872
6e33ff8f,912814.1432942454
6e33ff91,1541311.7873521398
6e33ff94,1103204.344146601
6e33ff97,1448458.0445681587
6e33ff99,1537453.0767127569
6e33ff9e,1410829.3728888005
6e33ffa0,1457028.087444502
6e33ffa2,1416420.0840387444
6e33ffa5,1479171.4611898942
6e33ffa9,1483578.31459876
6e33ffac,1169201.5180432787
6e33ffb2,1424578.3843221895
6e33ffb8,1193330.2680001273
6e33ffba,1431218.9410263197
6e33ffbf,1455161.6873917982
6e33ffc3,1496164.5108354604
6e33ffc5,1472201.260938564
6e33ffc9,1340239.2821438096
6e33ffce,1115664.6497055897
6e33ffd0,1300200.0940206693
6e33ffd6,1107316.840486085
6e33ffdb,1369225.0198624486
6e33ffdd,1388887.8451656895
6e33ffe3,1254027.6994529245
6e33ffe9,1263532.742142004
6e33ffec,961942.5186895682
6e33fff2,1522538.0052133617
6e33fff6,1306129.7009839623
6e33fff8,1585421.9062710854
6e33fffc,1166759.0390238455
6e340000,956984.704859938
6e340005,1386245.1908661318
6e340007,1494203.1979259276
6e34000c,1427783.6307088074
6e340012,1592028.5348524586
6e340018,877810.7435689997
6e34001e,1255780.847643884
6e340020,1376913.8688221194
6e340026,1287055.3562708593
6e340028,1308186.0450963527
6e34002d,1405166.892233125
6e340031,1253182.0551158031
6e340034,1436105.5868361685
6e340039,1191402.189879774
6e34003f,1364880.2362011506
6e340043,1504611.904811458
6e340046,1109870.262142559
6e34004c,1078943.2262128573
6e340052,1155495.4662709867
6e340057,1348986.4423309395
6e34005c,1298986.5024966605
6e340061,1429565.8092140963
6e340064,1315174.281321032
6e34006a,1345315.467956598
6e34006f,1386612.5476184392
6e340071,1408720.2964297628
6e340075,1196038.8114676545
6e340077,1239608.6154717077
6e34007d,1441483.4894181704
6e340082,1300832.4218679827
6e340087,1502585.9209015863
6e34008b,1222055.5369961231
6e34008f,1099091.959889657
6e340093,1295677.8426421382
6e340096,1348465.7574118602
6e340098,1200083.6770773472
6e34009e,1316447.3375013191
6e3400a0,1348451.7531451823
6e3400a3,1388343.2862540402
6e3400a5,1221325.8286704933
6e3400a8,1456866.4495440773
6e3400ae,1304899.7499964177
6e3400b2,1272273.8146820364
6e3400b4,1463574.3770358288
6e3400b8,1382455.842086453
6e3400bc,1400775.0722081002
6e3400c2,1313499.3094273256
6e3400c6,1495990.6457719572
6e3400cb,1140450.9560857574
6e3400cd,1214794.6384350567
6e3400d3,1303473.5522597197
6e3400d8,1240207.74050363
6e3400dd,1368926.1128306247
6e3400e0,1191153.1420751868
6e3400e6,897342.6479813675
6e3400ea,1500788.932539046
6e3400ee,911840.8728783645
6e3400f3,1354687.1952585436
6e3400f6,1297388.523931123
6e3400fb,1123455.90191581
6e340101,960710.0131887905
6e340103,1309346.2796573536
6e340107,1365025.9770359327
6e340109,1344908.6130674356
6e34010b,1226586.4104321292
6e34010d,1426782.8299919514
6e340110,1434179.7505658285
6e340116,1225963.2355034275
6e340118,1217430.8505267224
6e34011b,1353754.9856506577
6e34011e,1509214.1932296078
6e340124,1282974.70979481
6e34012a,1458086.2664813716
6e34012d,1236438.163123144
6e340132,1417024.6936682102
6e340134,1223355.5012186957
6e34013a,1397191.2886873004
6e340140,1238597.0050395639
6e340146,1086903.5901542061
6e34014c,1426589.5515593188
6e34014f,1363872.1120817165
6e340152,1475319.6192223309
6e340155,1428654.3236600833
6e340158,1292081.7073680288
6e34015e,1370260.737230201
6e340163,1439414.8640036872
6e340169,1142534.234062049
6e34016d,1297812.6727090594
6e340172,1427333.2990653142
6e340177,1445798.1177164915
6e34017c,1569188.224165443
6e340182,1433481.194362656
6e340186,1296023.198357361
6e34018c,960766.3449979313
6e340191,1622676.4694156272
6e340195,1541565.3603852044
6e340199,1212631.9788859203
6e34019e,978867.720550396
6e3401a2,1436061.654377504
6e3401a8,1273186.5260422868
6e3401aa,1552581.065308704
6e3401b0,1474096.8087238558
6e3401b5,1207783.8591226453
6e3401b7,1557905.669082877
6e3401bb,1158552.1868016126
6e3401bf,1355954.6080596577
6e3401c4,1185805.3556115201
6e3401c9,1397947.8794873995
6e3401cf,1220592.4782083158
6e3401d5,1493716.061907431
6e3401db,1079346.8802569513
6e3401df,1289523.4773377825
6e3401e3,1248363.2804566436
6e3401e7,1373568.685470792
6e3401e9,1609421.9982850107
6e3401ee,1258212.8693521128
6e3401f4,1130425.9705441766
6e3401f9,1409481.0516389194
6e3401fd,1217509.4509554654
6e340202,1313393.2602936097
6e340206,1291531.7835051413
6e340208,1487659.1078331377
6e34020b,1291135.7075092122
6e340211,1438604.6210098288
6e340214,1333277.8894461573
6e340218,1413197.3196395133
6e34021b,981340.8275164361
6e340221,1526084.63698951
6e340225,1025963.8953563485
6e340228,1376602.5581448604
6e34022d,1610128.565787679
6e34022f,1312221.590905867
6e340235,1269430.4951201642
6e34023a,1516139.5534705129
6e340240,1523586.5282867043
6e340244,903247.0643056331
6e340246,1435281.9110494722
6e340249,1405319.1313255667
6e34024d,1311619.5525933064
6e34024f,1004969.723301182
6e340255,1344650.2619273122
6e340257,1238132.1741218315
6e34025a,1371993.5304314953
6e34025e,1455446.2822726672
6e340263,1335866.715178858
6e340265,1470127.5272558376
6e340269,1428087.7292163812
6e34026f,1353270.33671418
6e340274,1231718.9300076207
6e340279,1519194.0281065744
6e34027b,1278772.882916491
6e34027f,1374338.9137771337
6e340282,1141898.2470420266
6e340285,1189947.6619204797
6e34028b,1140713.3253622982
6e340290,1255272.731114356
6e340292,1195606.7596919737
6e340297,1297835.5830771595
6e34029a,1412362.4030134922
6e34029c,1457728.6903779823
6e3402a0,1349611.945380106
6e3402a5,1512982.2116522072
6e3402aa,1269021.7424405974
6e3402ad,1200080.4598215504
6e3402b2,1381462.6028747698
6e3402b4,1242143.1747602648
6e3402b7,1001043.0994511172
6e3402bc,1207451.4363290144
6e3402c0,1392490.219960776
6e3402c3,1354970.7584844755
6e3402c5,1239605.0931337627
6e3402c7,1465919.0821726327
6e3402ca,1282501.9773814057
6e3402d0,1428077.1553494884
6e3402d6,1254340.1253821084
6e3402da,1343795.0723442587
6e3402e0,1074524.8694797412
6e3402e6,1360248.2743909913
6e3402ea,1144576.3396067643
6e3402ee,1429994.9903883883
6e3402f4,1522217.4151205316
6e3402f8,1206308.3873215234
6e3402fa,1339946.4389848553
6e3402fc,1152189.3992333193
6e3402ff,1197473.7902107288
6e340302,1273625.5031161113
6e340308,1541175.5611629407
6e34030c,1026633.7534908969
6e340311,1399319.7564082602
6e340317,954868.8819947247
6e34031a,1464763.7312885604
6e34031c,1496743.9527825108
6e340320,1419705.2489096045
6e340325,1423233.8641194087
6e34032a,1421071.2808512812
6e34032c,1537198.0413942765
6e340331,1255556.5799806784
6e340333,1483089.8338725106
6e340337,1292026.9406666998
6e34033b,1345609.8116037992
6e34033f,1406286.7268433892
6e340342,1436845.346149408
6e340344,1237452.9407363825
6e340349,1477469.7815726716
6e34034b,1602156.523779129
6e34034d,1292685.160041532
6e340352,1533986.5405665624
6e340356,1315705.3103356943
6e34035b,1373185.1884874469
6e340361,1042737.7698975033
6e340366,1439337.2338135957
6e34036c,1187086.7417192282
6e34036e,1270393.137421983
6e340370,1199838.8172389944
6e340373,1336013.4885255517
6e340379,1076046.9879211574
6e34037e,1349528.8296366474
6e340380,1500761.829909518
6e340385,1536359.891896721
6e34038a,1332173.1952494308
6e340390,1374134.1579117787
6e340396,1579723.041684599
6e34039c,1295168.3165280554
6e34039f,1232223.179741681
6e3403a4,1497491.137347174
6e3403a8,1257894.405661117
6e3403ae,1446697.2086770986
6e3403b3,1356024.720868791
6e3403b6,1000256.0473838889
6e3403bb,1321112.5188515221
6e3403bf,1277990.5335152417
6e3403c2,1020205.9962019842
6e3403c4,1406760.9533394428
6e3403ca,1434185.5819658462
6e3403cd,1429064.564162393
6e3403d0,1294663.3474797683
6e3403d5,1389794.8300214545
6e3403d9,1368711.4182289743
6e3403df,1443046.1737095523
6e3403e3,997163.6186523004
6e3403e7,1309866.6532908825
6e3403ea,1497339.8185518053
6e3403ef,1507190.8724217275
6e3403f3,1003934.6046093542
6e3403f8,1250620.3910314648
6e3403fb,1507099.259653933
6e340401,1112114.0059756304
6e340406,1458393.4365741708
6e340408,1291416.462415765
6e34040e,1431616.9755614253
6e340413,1415355.111356638
6e340415,1150330.4976241894
6e340418,1397970.7910879261
6e34041d,1181216.1570312395
6e34041f,1045070.5153754263
6e340422,1047489.8754983995
6e340427,1303636.9664047926
6e34042b,1290568.3981870913
6e34042e,1396613.6976523076
6e340433,1303790.843784354
6e340437,1238440.2342129142
6e340439,943881.8845287794
6e34043e,1401356.5851679635
6e340441,1458729.8425228628
6e340443,1422118.381177112
6e340447,1250977.422591881
6e34044d,1389287.694507818
6e340450,1408669.5075292473
6e340456,1364982.8058251217
6e340459,989595.8622650725
6e34045e,1301262.8442943613
6e340461,1440943.8383617476
6e340464,1405165.9259047296
6e340468,1360662.291119269
6e34046c,1299752.3305726652
6e340470,1096268.8396399552
6e340474,1225800.4542497334
6e340479,1465343.4693082448
6e34047f,1498316.4371770774
6e340485,1442691.215646417
6e340488,1401008.146525218
6e34048a,1533183.5003204795
6e34048e,1511342.620064268
6e340492,1545709.7604104832
6e340495,1465650.5668817072
6e340497,1095127.9103428477
6e34049a,1423232.8458027022
6e3404a0,1421739.4936110592
6e3404a3,961963.0311556724
6e3404a6,1319346.3775928507
6e3404a9,1300078.9748361968
6e3404af,1388312.8272045183
6e3404b3,1102390.649786167
6e3404b5,1282530.1579677607
6e3404b9,1456035.089938496
6e3404bf,1342824.3236296908
6e3404c1,1338429.5800352055
6e3404c5,1364403.9195644965
6e3404c8,1347328.746490404
6e3404cb,1294936.0783999737
6e3404cf,1371333.3620422652
6e3404d2,1492284.8513670063
6e3404d7,1271917.3925391785
6e3404d9,1134675.6750380658
6e3404dd,1328295.5004964129
6e3404e3,1416897.7961063678
6e3404e6,1214486.5871068852
6e3404e9,1295880.4536184226
6e3404eb,1304469.099053405
6e3404ed,1257625.9839689045
6e3404ef,883135.0879127749
6e3404f5,1271512.3718250683
6e3404f9,1282652.9615195456
6e3404fe,1432521.238572535
6e340503,1470246.9906104936
6e340505,1205974.5334825974
6e340508,1234872.1677662442
6e34050a,1313880.2244978826
6e34050c,1172572.4687446267
6e34050f,1387401.419068
6e340513,1376466.6474386137
6e340515,1450081.6940250064
6e34051b,1314423.7526339877
6e34051e,1387007.873781604
6e340523,1292209.07402694
6e340528,1220918.4730296726
6e34052d,1042869.1288867195
6e340532,1352630.550867176
6e340537,1390063.8809451868
6e34053d,1188718.537112233
6e340543,1241393.5370243925
6e340547,1260587.6986799703
6e34054c,1253828.3809362766
6e340551,1398967.7716145103
6e340554,1338251.2361615775
6e340559,1437070.8423098836
6e34055d,1205984.582433085
6e340560,1252973.4845981337
6e340565,1326832.8943972643
6e34056b,1258793.0559092425
6e340570,1403475.0763860154
6e340572,1600227.8317069681
6e340574,1393864.0878359186
6e340578,1306772.395523682
6e34057e,1418910.867372406
6e340580,1270695.6778355234
6e340584,1390776.350938203
6e340588,1237155.8816297585
6e34058c,1294806.619609799
6e340590,1041467.257325487
6e340596,1508653.2409995042
6e340598,1284104.1194602698
6e34059d,1437672.2408847979
6e3405a3,1254969.1031935352
6e3405a7,1284421.3753460464
6e3405ad,1471978.5725888337
6e3405b3,1550905.3071426663
6e3405b7,1292499.361120751
6e3405bb,1425030.8622198158
6e3405c0,1365102.511206403
6e3405c2,1230646.5010328845
6e3405c4,1233013.0788852642
6e3405c7,1587476.5361541845
6e3405cc,1298052.4784812203
6e3405cf,1289126.9528856876
6e3405d3,1223969.2673006812
6e3405d8,1289092.4821500538
6e3405db,936446.4893923446
6e3405de,1206004.0078190118
6e3405e4,1148977.9642624431
6e3405e9,1186295.2092044898
6e3405ec,1316345.749039947
6e3405ef,1387251.7922432516
6e3405f2,1376382.393174235
6e3405f7,1215538.1226589563
6e3405f9,1127811.7878269898
6e3405ff,1310408.4749133755
6e340604,1557524.8491219534
6e34060a,1478250.2704355805
6e34060e,1355329.6727289667
6e340614,1257823.360142492
6e340619,1336720.3206199822
6e34061f,1390960.9470808755
6e340624,1393617.9801183012
6e34062a,1461470.4792831403
6e34062e,1555863.6734380168
6e340630,1362484.4579927237
6e340636,849959.7111951301
6e340639,1491472.5414341255
6e34063f,1353562.5660691697
6e340643,1474199.7894587237
6e340648,1076631.1581088991
6e34064d,818999.7222093228
6e340651,1346212.2457701326
6e340654,1444275.835412813
6e340657,1199395.8432376916
6e34065c,1409104.628758311
6e340660,1361053.3613608612
6e340664,1330785.8054915175
6e340669,1393618.7461126577
6e34066e,1512400.6408800378
6e340672,1436178.3643906156
6e340674,922647.3396025859
6e34067a,1508659.9412985907
6e340680,1110893.2840863753
6e340684,1094529.6417708658
6e340688,1317748.9640259626
6e34068a,1370795.6386829875
6e34068e,1380399.0020303577
6e340692,1298933.8948179896
6e340694,1323683.5673285641
6e340697,1534304.482074607
6e34069d,1272512.0190564413
6e3406a1,1521085.611755382
6e3406a5,1156967.2551296747
6e3406a9,1412890.4311521251
6e3406ab,1379630.410025898
6e3406b0,1451979.083547679
